iter	Logloss
374	0.0004862776677
375	0.0004862812512
376	0.0004862857594
377	0.0004862866842
378	0.0004862717722
379	0.000486274431
380	0.0004862856439
381	0.0004862788814
382	0.0004862819448
383	0.0004862765695
384	0.0004862713098
385	0.0004862684199
386	0.0004862573226
387	0.0004862658768
388	0.000486250329
389	0.000486250329
390	0.000486257207
391	0.0004862437978
392	0.0004862399831
393	0.0004862600392
394	0.0004862653566
395	0.0004862459941
396	0.0004862516584
397	0.0004862330473
398	0.0004862344922
399	0.0004862214876
400	0.0004862303886
401	0.0004862365152
402	0.0004862172105
403	0.0004862254757
404	0.0004862168637
405	0.0004862251867
406	0.0004862120087
407	0.0004862108527
408	0.0004862095811
409	0.0004862143206
410	0.0004862002178
411	0.0004862007958
412	0.0004862088875
413	0.0004861943223
414	0.0004861834562
415	0.0004861788324
416	0.0004861881957
417	0.0004861811443
418	0.0004861601057
419	0.0004861549038
420	0.0004861586029
421	0.00048616288
422	0.0004861624754
423	0.000486148546
424	0.0004861569846
425	0.0004861517249
426	0.000486154557
427	0.0004861445001
428	0.0004861409744
429	0.0004861386047
430	0.0004861436331
431	0.000486139645
432	0.000486147968
433	0.0004861231147
434	0.0004861334028
435	0.0004861214385
436	0.0004861278542
437	0.000486127334
438	0.0004861220743
439	0.0004861221899
440	0.0004861221899
441	0.0004861220165
442	0.000486113289
443	0.0004861097055
444	0.0004861180284
445	0.0004861066999
446	0.00048609121
447	0.0004860957182
448	0.0004860854301
449	0.000486090632
450	0.0004860779163
451	0.0004860923659
452	0.0004791444175
453	0.0004791576822
454	0.000479147423
455	0.0004791575089
456	0.0004791545033
457	0.0004791538387
458	0.0004791516712
459	0.0004791516712
460	0.0004791479143
461	0.0004791497928
462	0.0004791429437
463	0.0004791394757
464	0.0004791398514
465	0.0004791301413
466	0.0004791300835
467	0.0004791373083
468	0.0004791201422
469	0.0004791256041
470	0.000479127945
471	0.0004791152582
472	0.0004791152582
473	0.0004791070797
474	0.0004790964737
475	0.0004790919943
476	0.0004790803191
477	0.0004790899136
478	0.0004790862434
479	0.0004790875728
480	0.000479078903
481	0.0004790792498
482	0.000479069453
483	0.0004790747126
484	0.0004790559859
485	0.0004790576043
486	0.0004790576043
487	0.000479071447
488	0.000479071447
489	0.0004790553501
490	0.0004790561882
491	0.0004790565061
492	0.0004790681525
493	0.0004790606676
494	0.0004790505818
495	0.0004790455822
496	0.0004790430969
497	0.0004790389065
498	0.0004790305546
499	0.0004790249771
500	0.0004790249771
501	0.0004790440794
502	0.0004790321152
503	0.0004790317106
504	0.0004790306991
505	0.0004790196018
506	0.0004790228096
507	0.000479024139
508	0.000479024139
509	0.0004790165674
510	0.0004790041985
511	0.0004790042563
512	0.000479014949
513	0.000479003505
514	0.0004790160183
515	0.0004790160183
516	0.0004790091692
517	0.0004790112499
518	0.0004790112499
519	0.0004789944595
520	0.0004790054123
521	0.000479000615
522	0.0004790040251
523	0.0004789921765
524	0.0004789921765
525	0.0004789943728
526	0.0004789771778
527	0.0004789854718
528	0.0004789787094
529	0.0004789787094
530	0.0004789584222
531	0.0004789640864
532	0.0004789640864
533	0.0004789635662
534	0.0004789754149
535	0.0004789657048
536	0.0004789610231
537	0.0004789639708
538	0.0004789700397
539	0.0004789700397
540	0.0004789532781
541	0.0004789491166
542	0.0004789531047
543	0.0004789454175
544	0.0004789368634
545	0.0004789252748
546	0.0004789321817
547	0.0004789288872
548	0.0004789086577
549	0.0004789109119
550	0.000478914033
551	0.000478914033
552	0.0004788901333
553	0.0004788929944
554	0.0004788929944
555	0.0004788949595
556	0.000478885943
557	0.000478885943
558	0.000478899121
559	0.0004788840934
560	0.0004788823017
561	0.0004788823017
562	0.0004788877058
563	0.0004788697016
564	0.0004788642108
565	0.0004788642108
566	0.0004788684878
567	0.0004788583442
568	0.0004788602805
569	0.0004788590089
570	0.0004788586621
571	0.0004788656557
572	0.0004788579396
573	0.0004788579396
574	0.0004788413226
575	0.0004788548763
576	0.0004788305143
577	0.0004788433744
578	0.0004788433744
579	0.0004788401955
580	0.0004788342423
581	0.0004788284046
582	0.0004788236941
583	0.0004788154578
584	0.0004788221335
585	0.0004788118454
586	0.0004788005747
587	0.0004788035513
588	0.0004788035513
589	0.0004788035513
590	0.0004788077417
591	0.0004787930609
592	0.0004788013839
593	0.0004788013839
594	0.0004788013839
595	0.0004788056899
596	0.0004787913269
597	0.0004787767039
598	0.0004787767039
599	0.000478792454
600	0.0004787716466
601	0.000478766358
602	0.000478763786
603	0.0004787701727
604	0.0004787701727
605	0.0004787701727
606	0.0004787653177
607	0.0004787653177
608	0.0004787653177
609	0.0004787530066
610	0.0004787650865
611	0.0004787410712
612	0.000478754885
613	0.0004787392217
614	0.0004787392217
615	0.0004787412446
616	0.0004787412446
617	0.0004787412446
618	0.0004787339909
619	0.0004787291936
620	0.0004787291936
621	0.0004787335863
622	0.0004787283267
623	0.0004787289624
624	0.0004787289624
625	0.0004787298005
626	0.0004787298005
627	0.0004787185009
628	0.0004787185009
629	0.0004787185009
630	0.0004787145706
631	0.0004787182119
632	0.0004787208996
633	0.0004787289046
634	0.0004787289046
635	0.0004787289046
636	0.0004787092532
637	0.000478710727
638	0.0004786881568
639	0.0004786914224
640	0.0004786972889
641	0.0004786896017
642	0.0004786673493
643	0.0004786673493
644	0.0004786673493
645	0.0004786776952
646	0.0004786776952
647	0.0004786677828
648	0.0004786682163
649	0.0004786573502
650	0.0004786573502
651	0.0004786620319
652	0.0004786379299
653	0.000478660269
654	0.0004786550961
655	0.0004786552695
656	0.0004786552695
657	0.0004786537956
658	0.0004786396639
659	0.0004786345198
660	0.0004786462818
661	0.0004786462818
662	0.0004786460795
663	0.0004786380455
664	0.0004786319189
665	0.0004786319189
666	0.0004786344042
667	0.0004786401552
668	0.0004786294914
669	0.0004786331038
670	0.0004786185386
671	0.0004786256767
672	0.0004786256767
673	0.0004786272372
674	0.0004786192032
675	0.0004786096665
676	0.0004786039156
677	0.0004786044646
678	0.0004785940031
679	0.0004785955637
680	0.0004785955637
681	0.000478591749
682	0.0004785967775
683	0.0004785866627
684	0.0004785872407
685	0.0004785985981
686	0.0004785970086
687	0.0004785883678
688	0.0004785828191
689	0.0004785729356
690	0.0004785839462
691	0.0004785612603
692	0.0004785659709
693	0.0004785525617
694	0.0004785593241
695	0.0004785371873
696	0.0004785514635
697	0.0004785405974
698	0.0004785555094
699	0.0004785416378
700	0.0004785425047
701	0.0004785270437
702	0.0004785398171
703	0.0004785319276
704	0.0004785187496
705	0.000478531234
706	0.0004785173335
707	0.000478509155
708	0.0004784997339
709	0.0004785059472
710	0.0004785023637
711	0.0004785038087
712	0.0004784977399
713	0.0004785041266
714	0.0004784996183
715	0.0004784902261
716	0.0004784924802
717	0.0004784941564
718	0.0004784781173
719	0.0004784823944
720	0.0004784747939
721	0.0004784638411
722	0.000478477915
723	0.0004784738402
724	0.0004784634654
725	0.000478467887
726	0.0004784628007
727	0.0004784655172
728	0.0004784584658
729	0.0004784603154
730	0.0004784570209
731	0.0004784450277
732	0.0004784527438
733	0.000478445808
734	0.0004784477731
735	0.0004784337859
736	0.0004784426869
737	0.0004784272836
738	0.0004784280639
739	0.0004784173134
740	0.0004784034417
741	0.0004784078633
742	0.0004784199143
743	0.0004784113601
744	0.0004783998582
745	0.0004783957545
746	0.0004783843105
747	0.0004783864201
748	0.000478367809
749	0.0004783681847
750	0.0004783552667
751	0.0004783550644
752	0.0004783575209
753	0.0004783565672
754	0.0004783425222
755	0.0004783451809
756	0.0004783528681
757	0.0004783577232
758	0.0004783402103
759	0.0004783483309
760	0.0004783277547
761	0.0004783309047
762	0.0004783351818
763	0.0004783395745
764	0.0004783224083
765	0.0004783132762
766	0.0004783018321
767	0.0004783148367
768	0.0004782971504
769	0.0004783135941
770	0.0004783105886
771	0.0004782987399
772	0.0004783006472
773	0.0004782965724
774	0.0004782913128
775	0.0004782771522
776	0.0004782825563
777	0.0004782853018
778	0.0004782855329
779	0.000478284666
780	0.0004782922376
781	0.0004782644076
782	0.0004782793196
783	0.0004782619512
784	0.000478277499
785	0.0004782607085
786	0.0004782470392
787	0.000478249669
788	0.0004782568649
789	0.0004782546975
790	0.0004782403346
791	0.0004782481952
792	0.0004782319249
793	0.0004782540617
794	0.0004782222437
795	0.0004782156547
796	0.000478220423
797	0.0004782184868
798	0.0004782185735
799	0.0004782109152
800	0.0004782028523
801	0.000478206089
802	0.000478196639
803	0.0004781958876
804	0.0004781987197
805	0.0004782059445
806	0.0004781949628
807	0.0004781782013
808	0.0004781939802
809	0.0004781975059
810	0.0004781808311
811	0.0004781853683
812	0.0004781796173
813	0.0004781728838
814	0.0004781723636
815	0.0004781675086
816	0.0004781671907
817	0.0004781660058
818	0.0004781547062
819	0.0004781591856
820	0.00047814988
821	0.0004781537814
822	0.0004781507181
823	0.0004781560356
824	0.0004781501112
825	0.0004781503135
826	0.0004781399098
827	0.000478135835
828	0.0004781268763
829	0.0004781337543
830	0.0004781354882
831	0.0004781282345
832	0.0004781315579
833	0.0004781254891
834	0.0004781252001
835	0.0004781068491
836	0.0004781076005
837	0.0004780977459
838	0.0004781121955
839	0.0004780871688
840	0.0004780910413
841	0.0004780995376
842	0.0004780865908
843	0.0004780801751
844	0.0004780659567
845	0.0004780801174
846	0.0004780540792
847	0.0004780543393
848	0.0004780602636
849	0.0004780728636
850	0.0004780580962
851	0.0004780366529
852	0.0004780537613
853	0.0004780417681
854	0.0004780528654
855	0.0004780379534
856	0.0004780394851
857	0.0004780391961
858	0.0004780427218
859	0.0004780410745
860	0.0004780273474
861	0.0004780315089
862	0.0004780236483
863	0.0004780194001
864	0.0004780285612
865	0.0004780346011
866	0.0004780151519
867	0.0004780125799
868	0.0004780133024
869	0.0004780095744
870	0.0004780061643
871	0.0004780047193
872	0.0004779920904
873	0.0004779955583
874	0.0004779989395
875	0.0004779988528
876	0.000477992466
877	0.0004779895183
878	0.0004779837096
879	0.000477982438
880	0.0004779747797
881	0.0004779838541
882	0.0004779701848
883	0.000477966659
884	0.0004779652719
885	0.0004779681618
886	0.0004779698669
887	0.0004779743173
888	0.0004779617751
889	0.0004779600122
890	0.0004779695779
891	0.0004779602434
892	0.0004779587407
893	0.0004779415167
894	0.0004779478168
895	0.0004779390892
896	0.0004779556484
897	0.0004779489727
898	0.0004779487704
899	0.0004779535388
900	0.0004779424415
901	0.0004779447534
902	0.0004779359681
903	0.0004779292924
904	0.0004779278763
905	0.0004779177616
906	0.0004779252754
907	0.000477917068
908	0.0004779088606
909	0.0004779223566
910	0.0004778992661
911	0.0004779186864
912	0.0004778991794
913	0.0004779105946
914	0.0004779034276
915	0.0004778972431
916	0.0004778925615
917	0.0004778925615
918	0.0004778925615
919	0.0004778925615
920	0.0004778925615
921	0.0004778925615
922	0.0004778925615
923	0.0004778986014
924	0.0004778918101
925	0.0004778918101
926	0.0004778918101
927	0.0004778918101
928	0.0004778918101
929	0.0004778918101
930	0.0004778918101
931	0.0004778919546
932	0.0004778919546
933	0.0004778914055
934	0.0004778914055
935	0.0004778914055
936	0.0004778914055
937	0.0004778914055
938	0.0004778914055
939	0.0004778914055
940	0.0004778914055
941	0.0004778914055
942	0.0004778914055
943	0.0004778914055
944	0.0004778994395
945	0.0004778994395
946	0.0004778994395
947	0.0004778994395
948	0.0004779056528
949	0.0004779056528
950	0.0004779056528
951	0.0004779056528
952	0.0004779056528
953	0.0004779056528
954	0.0004779056528
955	0.0004779056528
956	0.0004778979945
957	0.0004778979945
958	0.0004778979945
959	0.0004778979945
960	0.0004778979945
961	0.0004778979945
962	0.0004778979945
963	0.0004778979945
964	0.0004778979945
965	0.0004778979945
966	0.0004778973587
967	0.0004778973587
968	0.0004778973587
969	0.0004778973587
970	0.0004778973587
971	0.0004778973587
972	0.0004778973587
973	0.0004778973587
974	0.0004778973587
975	0.0004778973587
976	0.0004778973587
977	0.0004778973587
978	0.0004778957115
979	0.0004778957115
980	0.0004778938908
981	0.0004778938908
982	0.0004778938908
983	0.0004778874174
984	0.0004778709738
985	0.0004778940642
986	0.0004778940642
987	0.0004778926771
988	0.0004778926771
989	0.0004778926771
990	0.0004778926771
991	0.0004778926771
992	0.0004778926771
993	0.0004778926771
994	0.0004778926771
995	0.0004778926771
996	0.0004778926771
997	0.0004778926771
998	0.0004778926771
999	0.0004778926771
